id,timeStamp,baseCurrency,foreignCurrency,open,close,high,low,volume,baseCurrencyNetSentiment,foreignCurrencyNetSentiment,actualMomentum,machinePredictedMomentum
461,"11/09/2018 05:00:00",USD,CHF,1.0069,1.00678,1.00725,1.00671,2011,Neutral,Neutral,P,P
462,"11/09/2018 06:00:00",USD,CHF,1.00679,1.00771,1.00801,1.00669,3541,Neutral,Neutral,P,P
463,"11/09/2018 07:00:00",USD,CHF,1.00771,1.00801,1.00839,1.00736,4470,Neutral,Neutral,P,P
464,"11/09/2018 08:00:00",USD,CHF,1.00801,1.00793,1.00854,1.00726,5087,Neutral,Neutral,P,P
465,"11/09/2018 09:00:00",USD,CHF,1.00794,1.00804,1.00826,1.00752,4335,Neutral,Neutral,P,P
466,"11/09/2018 10:00:00",USD,CHF,1.00803,1.00572,1.0083,1.00557,4283,Neutral,Neutral,P,P
467,"11/09/2018 11:00:00",USD,CHF,1.00572,1.00584,1.00602,1.00532,3206,Neutral,Neutral,P,P
468,"11/09/2018 12:00:00",USD,CHF,1.00585,1.00606,1.00653,1.00583,2723,Neutral,Neutral,P,P
469,"11/09/2018 13:00:00",USD,CHF,1.00606,1.00606,1.0075,1.00572,4835,Neutral,Neutral,P,P
470,"11/09/2018 14:00:00",USD,CHF,1.0061,1.00676,1.00688,1.00561,4698,Neutral,Neutral,P,P
471,"11/09/2018 15:00:00",USD,CHF,1.00675,1.00485,1.00681,1.00447,6078,Neutral,Neutral,P,P
472,"11/09/2018 16:00:00",USD,CHF,1.00487,1.00625,1.00679,1.00446,5080,Neutral,Neutral,P,P
473,"11/09/2018 17:00:00",USD,CHF,1.00625,1.00541,1.00694,1.00531,4565,Neutral,Neutral,P,P
474,"11/09/2018 18:00:00",USD,CHF,1.00541,1.00562,1.00595,1.00487,3757,Neutral,Neutral,P,P
475,"11/09/2018 19:00:00",USD,CHF,1.00562,1.00548,1.00573,1.0048,3675,Neutral,Neutral,P,P
476,"11/09/2018 20:00:00",USD,CHF,1.00548,1.0053,1.00603,1.00528,3471,Neutral,Neutral,P,P
477,"11/09/2018 21:00:00",USD,CHF,1.00531,1.00531,1.00562,1.00514,1382,Neutral,Neutral,P,P
478,"11/11/2018 22:00:00",USD,CHF,1.00468,1.00565,1.00639,1.0045,1782,Neutral,Neutral,P,P
479,"11/11/2018 23:00:00",USD,CHF,1.0057,1.00593,1.00609,1.00564,2555,Neutral,Neutral,P,P
480,"11/12/2018 00:00:00",USD,CHF,1.00592,1.00558,1.00609,1.00558,1912,Neutral,Neutral,P,P
481,"11/12/2018 01:00:00",USD,CHF,1.00556,1.00603,1.00612,1.00552,1371,Neutral,Neutral,P,P
482,"11/12/2018 02:00:00",USD,CHF,1.00603,1.00573,1.00615,1.00552,1168,Neutral,Neutral,P,P
483,"11/12/2018 03:00:00",USD,CHF,1.00573,1.00624,1.00636,1.00567,1031,Neutral,Neutral,P,P
484,"11/12/2018 04:00:00",USD,CHF,1.00624,1.00663,1.0067,1.0062,1832,Neutral,Neutral,P,P
485,"11/12/2018 05:00:00",USD,CHF,1.00663,1.00688,1.00703,1.00663,3439,Neutral,Neutral,P,P
486,"11/12/2018 06:00:00",USD,CHF,1.00686,1.00924,1.00931,1.00685,4056,Neutral,Neutral,P,P
487,"11/12/2018 07:00:00",USD,CHF,1.00924,1.00925,1.00951,1.00842,4969,Neutral,Neutral,P,P
488,"11/12/2018 08:00:00",USD,CHF,1.00925,1.00875,1.0103,1.00869,5727,Neutral,Neutral,P,P
489,"11/12/2018 09:00:00",USD,CHF,1.00876,1.00936,1.00941,1.00818,4430,Neutral,Neutral,P,P
490,"11/12/2018 10:00:00",USD,CHF,1.00937,1.00981,1.01015,1.00911,4238,Neutral,Neutral,P,P
491,"11/12/2018 11:00:00",USD,CHF,1.0098,1.00946,1.01059,1.00933,3934,Neutral,Neutral,P,P
492,"11/12/2018 12:00:00",USD,CHF,1.00945,1.00876,1.00948,1.00869,3594,Neutral,Neutral,P,P
493,"11/12/2018 13:00:00",USD,CHF,1.00876,1.00836,1.00939,1.00796,4525,Neutral,Neutral,P,P
494,"11/12/2018 14:00:00",USD,CHF,1.00837,1.00952,1.00952,1.00836,4713,Neutral,Neutral,P,P
495,"11/12/2018 15:00:00",USD,CHF,1.00951,1.00898,1.00972,1.00864,5181,Neutral,Neutral,P,P
496,"11/12/2018 16:00:00",USD,CHF,1.00904,1.00825,1.0094,1.00791,4689,Neutral,Neutral,P,P
497,"11/12/2018 17:00:00",USD,CHF,1.00826,1.00863,1.00921,1.00805,2863,Neutral,Neutral,P,P
498,"11/12/2018 18:00:00",USD,CHF,1.00861,1.00935,1.00958,1.00853,4413,Neutral,Neutral,P,P
499,"11/12/2018 19:00:00",USD,CHF,1.00934,1.00979,1.00993,1.00923,3161,Neutral,Neutral,P,P
500,"11/12/2018 20:00:00",USD,CHF,1.00979,1.0103,1.01031,1.00973,3554,Neutral,Neutral,P,P
501,"11/12/2018 21:00:00",USD,CHF,1.01034,1.01085,1.01111,1.01025,1808,Neutral,Neutral,P,P
502,"11/12/2018 22:00:00",USD,CHF,1.01083,1.01035,1.01098,1.0098,1436,Neutral,Neutral,P,P
503,"11/12/2018 23:00:00",USD,CHF,1.01038,1.01026,1.01057,1.01004,889,Neutral,Neutral,P,P
504,"11/13/2018 00:00:00",USD,CHF,1.01026,1.0101,1.01046,1.00982,2510,Neutral,Neutral,P,P
505,"11/13/2018 01:00:00",USD,CHF,1.0101,1.00949,1.01018,1.00937,2700,Neutral,Neutral,P,P
506,"11/13/2018 02:00:00",USD,CHF,1.00952,1.01008,1.01028,1.00952,2181,Neutral,Neutral,P,P
507,"11/13/2018 03:00:00",USD,CHF,1.01007,1.01007,1.01018,1.00968,3590,Neutral,Neutral,P,P
508,"11/13/2018 04:00:00",USD,CHF,1.01006,1.01029,1.0106,1.00966,3142,Neutral,Neutral,P,P
509,"11/13/2018 05:00:00",USD,CHF,1.01029,1.0105,1.01067,1.00978,2469,Neutral,Neutral,P,P
510,"11/13/2018 06:00:00",USD,CHF,1.01048,1.00989,1.01051,1.00983,2428,Neutral,Neutral,P,P
511,"11/13/2018 07:00:00",USD,CHF,1.0099,1.01089,1.01097,1.00958,5308,Neutral,Neutral,P,P
512,"11/13/2018 08:00:00",USD,CHF,1.01089,1.01017,1.0117,1.00986,5760,Neutral,Neutral,P,P
513,"11/13/2018 09:00:00",USD,CHF,1.01018,1.01073,1.01146,1.00994,4304,Neutral,Neutral,P,P
514,"11/13/2018 10:00:00",USD,CHF,1.01072,1.01102,1.01281,1.0107,4857,Neutral,Neutral,P,P
515,"11/13/2018 11:00:00",USD,CHF,1.01102,1.00949,1.01133,1.00943,4303,Neutral,Neutral,P,P
516,"11/13/2018 12:00:00",USD,CHF,1.0095,1.00939,1.01022,1.0091,4767,Neutral,Neutral,P,P
517,"11/13/2018 13:00:00",USD,CHF,1.00939,1.00974,1.01006,1.00895,5168,Neutral,Neutral,P,P
518,"11/13/2018 14:00:00",USD,CHF,1.00974,1.01008,1.01016,1.00875,5828,Neutral,Neutral,P,P
519,"11/13/2018 15:00:00",USD,CHF,1.01009,1.00885,1.01016,1.008,7096,Neutral,Neutral,P,P
520,"11/13/2018 16:00:00",USD,CHF,1.00884,1.00836,1.0093,1.00807,6008,Neutral,Neutral,P,P
521,"11/13/2018 17:00:00",USD,CHF,1.00838,1.00907,1.00934,1.00783,4127,Neutral,Neutral,P,P
522,"11/13/2018 18:00:00",USD,CHF,1.00905,1.00957,1.01008,1.00893,5106,Neutral,Neutral,P,P
523,"11/13/2018 19:00:00",USD,CHF,1.00956,1.00846,1.00979,1.00819,3999,Neutral,Neutral,P,P
524,"11/13/2018 20:00:00",USD,CHF,1.00845,1.00765,1.00855,1.00703,4559,Neutral,Neutral,P,P
525,"11/13/2018 21:00:00",USD,CHF,1.00766,1.00679,1.00776,1.00679,1380,Neutral,Neutral,P,P
526,"11/13/2018 22:00:00",USD,CHF,1.0067,1.00668,1.00752,1.00652,1731,Neutral,Neutral,P,P
527,"11/13/2018 23:00:00",USD,CHF,1.00674,1.00595,1.00702,1.00579,2431,Neutral,Neutral,P,P
528,"11/14/2018 00:00:00",USD,CHF,1.00595,1.0063,1.00638,1.00575,2934,Neutral,Neutral,P,P
529,"11/14/2018 01:00:00",USD,CHF,1.0063,1.00643,1.00687,1.00627,2542,Neutral,Neutral,P,P
530,"11/14/2018 02:00:00",USD,CHF,1.00639,1.00667,1.00678,1.00619,2787,Neutral,Neutral,P,P
531,"11/14/2018 03:00:00",USD,CHF,1.00668,1.00673,1.00682,1.00659,2058,Neutral,Neutral,P,P
532,"11/14/2018 04:00:00",USD,CHF,1.00674,1.00735,1.0076,1.00656,2195,Neutral,Neutral,P,P
533,"11/14/2018 05:00:00",USD,CHF,1.00737,1.00698,1.00737,1.00667,2511,Neutral,Neutral,P,P
534,"11/14/2018 06:00:00",USD,CHF,1.00696,1.00656,1.00725,1.00635,2226,Neutral,Neutral,P,P
535,"11/14/2018 07:00:00",USD,CHF,1.00657,1.00689,1.00774,1.00654,4690,Neutral,Neutral,P,P
536,"11/14/2018 08:00:00",USD,CHF,1.0069,1.0082,1.0083,1.00686,4035,Neutral,Neutral,P,P
537,"11/14/2018 09:00:00",USD,CHF,1.0082,1.00967,1.00981,1.00814,3689,Neutral,Neutral,P,P
538,"11/14/2018 10:00:00",USD,CHF,1.00968,1.01015,1.01039,1.00945,3453,Neutral,Neutral,P,P
539,"11/14/2018 11:00:00",USD,CHF,1.01016,1.00979,1.01032,1.00958,3291,Neutral,Neutral,P,P
540,"11/14/2018 12:00:00",USD,CHF,1.00979,1.00916,1.01013,1.00896,3389,Neutral,Neutral,P,P
541,"11/14/2018 13:00:00",USD,CHF,1.00919,1.0099,1.0099,1.00796,4872,Neutral,Neutral,P,P
542,"11/14/2018 14:00:00",USD,CHF,1.00991,1.00688,1.0104,1.00668,7250,Neutral,Neutral,P,P
543,"11/14/2018 15:00:00",USD,CHF,1.0069,1.00777,1.00822,1.00645,7328,Neutral,Neutral,P,P
544,"11/14/2018 16:00:00",USD,CHF,1.00777,1.00663,1.00791,1.00629,5701,Neutral,Neutral,P,P
545,"11/14/2018 17:00:00",USD,CHF,1.00665,1.00739,1.008,1.00615,6084,Neutral,Neutral,P,P
546,"11/14/2018 18:00:00",USD,CHF,1.00738,1.00576,1.00837,1.00552,7877,Neutral,Neutral,P,P
547,"11/14/2018 19:00:00",USD,CHF,1.00575,1.00453,1.00655,1.00421,10006,Neutral,Neutral,P,P
548,"11/14/2018 20:00:00",USD,CHF,1.00453,1.00497,1.0051,1.00414,5549,Neutral,Neutral,P,P
549,"11/14/2018 21:00:00",USD,CHF,1.00497,1.00601,1.00625,1.00495,1382,Neutral,Neutral,P,P
550,"11/14/2018 22:00:00",USD,CHF,1.00613,1.00609,1.00652,1.00437,1472,Neutral,Neutral,P,P
551,"11/14/2018 23:00:00",USD,CHF,1.00607,1.00599,1.00648,1.00524,1881,Neutral,Neutral,P,P
552,"11/15/2018 00:00:00",USD,CHF,1.00599,1.00546,1.0062,1.00525,2708,Neutral,Neutral,P,P
553,"11/15/2018 01:00:00",USD,CHF,1.00545,1.00718,1.00726,1.00535,2534,Neutral,Neutral,P,P
554,"11/15/2018 02:00:00",USD,CHF,1.00718,1.00648,1.00719,1.00617,2776,Neutral,Neutral,P,P
555,"11/15/2018 03:00:00",USD,CHF,1.00647,1.00568,1.0066,1.00562,2283,Neutral,Neutral,P,P
556,"11/15/2018 04:00:00",USD,CHF,1.00569,1.0055,1.00585,1.00519,1917,Neutral,Neutral,P,P
557,"11/15/2018 05:00:00",USD,CHF,1.0055,1.00639,1.00649,1.00541,1887,Neutral,Neutral,P,P
558,"11/15/2018 06:00:00",USD,CHF,1.00639,1.00517,1.00641,1.005,3021,Neutral,Neutral,P,P
559,"11/15/2018 07:00:00",USD,CHF,1.00517,1.00518,1.00591,1.00499,5370,Neutral,Neutral,P,P
560,"11/15/2018 08:00:00",USD,CHF,1.00518,1.00543,1.00574,1.00387,5716,Neutral,Neutral,P,P
561,"11/15/2018 09:00:00",USD,CHF,1.00543,1.00672,1.00683,1.00439,7193,Neutral,Neutral,P,P
562,"11/15/2018 10:00:00",USD,CHF,1.00672,1.00651,1.0077,1.00638,6454,Neutral,Neutral,P,P
563,"11/15/2018 11:00:00",USD,CHF,1.00652,1.00543,1.00665,1.00513,5843,Neutral,Neutral,P,P
564,"11/15/2018 12:00:00",USD,CHF,1.00543,1.00489,1.00582,1.00469,4817,Neutral,Neutral,P,P
565,"11/15/2018 13:00:00",USD,CHF,1.0049,1.0061,1.00626,1.00468,5652,Neutral,Neutral,P,P
566,"11/15/2018 14:00:00",USD,CHF,1.0061,1.00516,1.00618,1.00409,7335,Neutral,Neutral,P,P
567,"11/15/2018 15:00:00",USD,CHF,1.00515,1.00599,1.0062,1.00355,6606,Neutral,Neutral,P,P
568,"11/15/2018 16:00:00",USD,CHF,1.00606,1.00585,1.00706,1.00506,6444,Neutral,Neutral,P,P
569,"11/15/2018 17:00:00",USD,CHF,1.00583,1.00626,1.0064,1.00533,5101,Neutral,Neutral,P,P
570,"11/15/2018 18:00:00",USD,CHF,1.00628,1.0074,1.0074,1.00598,6393,Neutral,Neutral,P,P
571,"11/15/2018 19:00:00",USD,CHF,1.00742,1.00561,1.0079,1.00493,7009,Neutral,Neutral,P,P
572,"11/15/2018 20:00:00",USD,CHF,1.0056,1.00659,1.00663,1.00559,5220,Neutral,Neutral,P,P
573,"11/15/2018 21:00:00",USD,CHF,1.00659,1.0059,1.00699,1.0059,1335,Neutral,Neutral,P,P
574,"11/15/2018 22:00:00",USD,CHF,1.00565,1.00653,1.00681,1.00542,1135,Neutral,Neutral,P,P
575,"11/15/2018 23:00:00",USD,CHF,1.00648,1.00693,1.00705,1.00632,1434,Neutral,Neutral,P,P
576,"11/16/2018 00:00:00",USD,CHF,1.00694,1.0071,1.00744,1.00666,1659,Neutral,Neutral,P,P
577,"11/16/2018 01:00:00",USD,CHF,1.0071,1.00603,1.00716,1.00588,2069,Neutral,Neutral,P,P
578,"11/16/2018 02:00:00",USD,CHF,1.006,1.00619,1.0064,1.00584,2198,Neutral,Neutral,P,P
579,"11/16/2018 03:00:00",USD,CHF,1.00621,1.00645,1.00667,1.00612,1785,Neutral,Neutral,P,P
580,"11/16/2018 04:00:00",USD,CHF,1.00648,1.00674,1.00693,1.0064,1344,Neutral,Neutral,P,P
581,"11/16/2018 05:00:00",USD,CHF,1.00674,1.00606,1.00681,1.00606,1416,Neutral,Neutral,P,P
582,"11/16/2018 06:00:00",USD,CHF,1.00606,1.00577,1.00634,1.00548,1883,Neutral,Neutral,P,P
583,"11/16/2018 07:00:00",USD,CHF,1.00578,1.00651,1.00686,1.00548,3336,Neutral,Neutral,P,P
584,"11/16/2018 08:00:00",USD,CHF,1.0065,1.00698,1.00709,1.00522,5520,Neutral,Neutral,P,P
585,"11/16/2018 09:00:00",USD,CHF,1.007,1.007,1.00747,1.00606,5364,Neutral,Neutral,P,P
586,"11/16/2018 10:00:00",USD,CHF,1.00701,1.00778,1.00789,1.00696,4036,Neutral,Neutral,P,P
587,"11/16/2018 11:00:00",USD,CHF,1.00776,1.00765,1.0087,1.00747,3076,Neutral,Neutral,P,P
588,"11/16/2018 12:00:00",USD,CHF,1.00766,1.00771,1.00779,1.00701,3202,Neutral,Neutral,P,P
589,"11/16/2018 13:00:00",USD,CHF,1.0077,1.00341,1.00835,1.00312,6493,Neutral,Neutral,P,P
590,"11/16/2018 14:00:00",USD,CHF,1.0034,1.00186,1.0034,1.00075,7869,Neutral,Neutral,P,P
591,"11/16/2018 15:00:00",USD,CHF,1.00185,1.00254,1.00275,1.00145,8332,Neutral,Neutral,P,P
592,"11/16/2018 16:00:00",USD,CHF,1.00254,1.0013,1.00285,1.00044,7562,Neutral,Neutral,P,P
593,"11/16/2018 17:00:00",USD,CHF,1.00131,1,1.00131,0.99988,6919,Neutral,Neutral,P,P
594,"11/16/2018 18:00:00",USD,CHF,0.99999,0.99951,1.00031,0.99909,4482,Neutral,Neutral,P,P
595,"11/16/2018 19:00:00",USD,CHF,0.99951,0.99969,1.00037,0.9995,3552,Neutral,Neutral,P,P
596,"11/16/2018 20:00:00",USD,CHF,0.99969,0.99969,1.00011,0.99948,2129,Neutral,Neutral,P,P
597,"11/16/2018 21:00:00",USD,CHF,0.99967,0.99962,0.99991,0.99946,764,Neutral,Neutral,P,P
598,"11/18/2018 22:00:00",USD,CHF,0.99964,0.99972,0.99989,0.99869,1437,Neutral,Neutral,P,P
599,"11/18/2018 23:00:00",USD,CHF,0.99975,0.9994,0.99997,0.99896,3526,Neutral,Neutral,P,P
600,"11/19/2018 00:00:00",USD,CHF,0.9994,0.99964,0.99992,0.99938,1860,Neutral,Neutral,P,P
601,"11/19/2018 01:00:00",USD,CHF,0.99965,0.99973,1.00003,0.99948,2297,Neutral,Neutral,P,P
602,"11/19/2018 02:00:00",USD,CHF,0.99973,0.9998,0.99988,0.99951,1694,Neutral,Neutral,P,P
603,"11/19/2018 03:00:00",USD,CHF,0.9998,1.00011,1.00025,0.99967,2115,Neutral,Neutral,P,P
604,"11/19/2018 04:00:00",USD,CHF,1.00009,1.00038,1.00042,0.99985,1329,Neutral,Neutral,P,P
605,"11/19/2018 05:00:00",USD,CHF,1.00037,1.00051,1.00053,1.0002,1557,Neutral,Neutral,P,P
606,"11/19/2018 06:00:00",USD,CHF,1.00051,1.0001,1.00066,0.99988,2376,Neutral,Neutral,P,P
607,"11/19/2018 07:00:00",USD,CHF,1.00014,0.99946,1.00026,0.99926,3285,Neutral,Neutral,P,P
608,"11/19/2018 08:00:00",USD,CHF,0.99947,0.99891,1.00014,0.99813,4925,Neutral,Neutral,P,P
609,"11/19/2018 09:00:00",USD,CHF,0.9989,0.99716,0.99923,0.99688,4292,Neutral,Neutral,P,P
610,"11/19/2018 10:00:00",USD,CHF,0.99717,0.99692,0.99745,0.99581,4000,Neutral,Neutral,P,P
611,"11/19/2018 11:00:00",USD,CHF,0.99692,0.99596,0.99711,0.99567,3733,Neutral,Neutral,P,P
612,"11/19/2018 12:00:00",USD,CHF,0.99599,0.99696,0.99747,0.99599,4456,Neutral,Neutral,P,P
613,"11/19/2018 13:00:00",USD,CHF,0.99695,0.99631,0.99731,0.99589,5659,Neutral,Neutral,P,P
614,"11/19/2018 14:00:00",USD,CHF,0.99631,0.99588,0.99694,0.99559,5222,Neutral,Neutral,P,P
615,"11/19/2018 15:00:00",USD,CHF,0.99589,0.99396,0.99589,0.99276,8810,Neutral,Neutral,P,P
616,"11/19/2018 16:00:00",USD,CHF,0.99392,0.9938,0.99403,0.99338,5325,Neutral,Neutral,P,P
617,"11/19/2018 17:00:00",USD,CHF,0.9938,0.99248,0.99444,0.99241,4828,Neutral,Neutral,P,P
618,"11/19/2018 18:00:00",USD,CHF,0.99248,0.99297,0.99316,0.99245,3380,Neutral,Neutral,P,P
619,"11/19/2018 19:00:00",USD,CHF,0.993,0.99362,0.99384,0.99292,3209,Neutral,Neutral,P,P
620,"11/19/2018 20:00:00",USD,CHF,0.99362,0.99392,0.99399,0.99336,2614,Neutral,Neutral,P,P
621,"11/19/2018 21:00:00",USD,CHF,0.99393,0.99348,0.99394,0.99348,1155,Neutral,Neutral,P,P
622,"11/19/2018 22:00:00",USD,CHF,0.99348,0.99325,0.99399,0.99249,2375,Neutral,Neutral,P,P
623,"11/19/2018 23:00:00",USD,CHF,0.99325,0.99321,0.99351,0.99281,2010,Neutral,Neutral,P,P
624,"11/20/2018 00:00:00",USD,CHF,0.99322,0.9932,0.99325,0.99266,1548,Neutral,Neutral,P,P
625,"11/20/2018 01:00:00",USD,CHF,0.99321,0.99335,0.99368,0.99308,1773,Neutral,Neutral,P,P
626,"11/20/2018 02:00:00",USD,CHF,0.99334,0.99243,0.9934,0.99221,1588,Neutral,Neutral,P,P
627,"11/20/2018 03:00:00",USD,CHF,0.99244,0.99232,0.99264,0.99203,1923,Neutral,Neutral,P,P
628,"11/20/2018 04:00:00",USD,CHF,0.99232,0.99303,0.99319,0.99231,1488,Neutral,Neutral,P,P
629,"11/20/2018 05:00:00",USD,CHF,0.99305,0.99294,0.99317,0.99282,1693,Neutral,Neutral,P,P
630,"11/20/2018 06:00:00",USD,CHF,0.99295,0.9926,0.99306,0.99225,2372,Neutral,Neutral,P,P
631,"11/20/2018 07:00:00",USD,CHF,0.9926,0.99235,0.9929,0.99191,4558,Neutral,Neutral,P,P
632,"11/20/2018 08:00:00",USD,CHF,0.99232,0.99248,0.99255,0.99084,7003,Neutral,Neutral,P,P
633,"11/20/2018 09:00:00",USD,CHF,0.99248,0.99288,0.99322,0.99209,6039,Neutral,Neutral,P,P
634,"11/20/2018 10:00:00",USD,CHF,0.99286,0.99277,0.99332,0.99237,5873,Neutral,Neutral,P,P
635,"11/20/2018 11:00:00",USD,CHF,0.99281,0.99269,0.99323,0.99238,4565,Neutral,Neutral,P,P
636,"11/20/2018 12:00:00",USD,CHF,0.9927,0.99198,0.9927,0.99146,5560,Neutral,Neutral,P,P
637,"11/20/2018 13:00:00",USD,CHF,0.99196,0.99238,0.99277,0.99144,5785,Neutral,Neutral,P,P
638,"11/20/2018 14:00:00",USD,CHF,0.99238,0.99333,0.99431,0.99217,7607,Neutral,Neutral,P,P
639,"11/20/2018 15:00:00",USD,CHF,0.99332,0.99365,0.99479,0.99324,8335,Neutral,Neutral,P,P
640,"11/20/2018 16:00:00",USD,CHF,0.9936,0.99443,0.99499,0.99348,5554,Neutral,Neutral,P,P
641,"11/20/2018 17:00:00",USD,CHF,0.99442,0.995,0.99513,0.99431,4779,Neutral,Neutral,P,P
642,"11/20/2018 18:00:00",USD,CHF,0.99495,0.9948,0.99576,0.9947,5242,Neutral,Neutral,P,P
643,"11/20/2018 19:00:00",USD,CHF,0.99481,0.99482,0.9956,0.9947,3583,Neutral,Neutral,P,P
644,"11/20/2018 20:00:00",USD,CHF,0.99488,0.99513,0.99541,0.99486,3875,Neutral,Neutral,P,P
645,"11/20/2018 21:00:00",USD,CHF,0.99514,0.995,0.99534,0.99476,982,Neutral,Neutral,P,P
646,"11/20/2018 22:00:00",USD,CHF,0.99497,0.99505,0.99535,0.99419,1827,Neutral,Neutral,P,P
647,"11/20/2018 23:00:00",USD,CHF,0.99509,0.99471,0.99512,0.99458,2285,Neutral,Neutral,P,P
648,"11/21/2018 00:00:00",USD,CHF,0.99469,0.99523,0.99539,0.99468,1722,Neutral,Neutral,P,P
649,"11/21/2018 01:00:00",USD,CHF,0.99524,0.99514,0.99545,0.99493,2205,Neutral,Neutral,P,P
650,"11/21/2018 02:00:00",USD,CHF,0.99515,0.99469,0.99525,0.99452,2152,Neutral,Neutral,P,P
651,"11/21/2018 03:00:00",USD,CHF,0.99468,0.99467,0.99493,0.99456,1590,Neutral,Neutral,P,P
652,"11/21/2018 04:00:00",USD,CHF,0.99467,0.99437,0.99513,0.99434,1370,Neutral,Neutral,P,P
653,"11/21/2018 05:00:00",USD,CHF,0.99434,0.9944,0.99462,0.99424,1621,Neutral,Neutral,P,P
654,"11/21/2018 06:00:00",USD,CHF,0.99439,0.994,0.99449,0.99328,2110,Neutral,Neutral,P,P
655,"11/21/2018 07:00:00",USD,CHF,0.99401,0.99531,0.99537,0.99395,3463,Neutral,Neutral,P,P
656,"11/21/2018 08:00:00",USD,CHF,0.99529,0.99386,0.99529,0.99351,5023,Neutral,Neutral,P,P
657,"11/21/2018 09:00:00",USD,CHF,0.99386,0.99474,0.99507,0.99359,4158,Neutral,Neutral,P,P
658,"11/21/2018 10:00:00",USD,CHF,0.99474,0.99548,0.99555,0.99367,5640,Neutral,Neutral,P,P
659,"11/21/2018 11:00:00",USD,CHF,0.99547,0.99389,0.99562,0.993,5270,Neutral,Neutral,P,P
660,"11/21/2018 12:00:00",USD,CHF,0.99387,0.9935,0.99475,0.9934,3360,Neutral,Neutral,P,P
661,"11/21/2018 13:00:00",USD,CHF,0.99349,0.99373,0.99431,0.99278,4504,Neutral,Neutral,P,P
662,"11/21/2018 14:00:00",USD,CHF,0.99371,0.99529,0.9955,0.99367,4607,Neutral,Neutral,P,P
663,"11/21/2018 15:00:00",USD,CHF,0.99527,0.99542,0.99553,0.99366,5926,Neutral,Neutral,P,P
664,"11/21/2018 16:00:00",USD,CHF,0.99542,0.99522,0.99552,0.99446,3620,Neutral,Neutral,P,P
665,"11/21/2018 17:00:00",USD,CHF,0.99522,0.99424,0.99585,0.99405,3116,Neutral,Neutral,P,P
666,"11/21/2018 18:00:00",USD,CHF,0.99422,0.99428,0.99487,0.99411,3640,Neutral,Neutral,P,P
667,"11/21/2018 19:00:00",USD,CHF,0.99428,0.99443,0.99483,0.99397,2906,Neutral,Neutral,P,P
668,"11/21/2018 20:00:00",USD,CHF,0.99443,0.99472,0.99477,0.99425,2225,Neutral,Neutral,P,P
669,"11/21/2018 21:00:00",USD,CHF,0.9947,0.99441,0.99474,0.99439,761,Neutral,Neutral,P,P
670,"11/21/2018 22:00:00",USD,CHF,0.99441,0.99429,0.99471,0.99316,2571,Neutral,Neutral,P,P
671,"11/21/2018 23:00:00",USD,CHF,0.99432,0.99432,0.99445,0.994,1513,Neutral,Neutral,P,P
672,"11/22/2018 00:00:00",USD,CHF,0.99433,0.99442,0.99458,0.99408,1224,Neutral,Neutral,P,P
673,"11/22/2018 01:00:00",USD,CHF,0.99441,0.99459,0.99478,0.99438,1359,Neutral,Neutral,P,P
674,"11/22/2018 02:00:00",USD,CHF,0.99458,0.99394,0.9946,0.99367,1896,Neutral,Neutral,P,P
675,"11/22/2018 03:00:00",USD,CHF,0.99394,0.99392,0.99399,0.99369,862,Neutral,Neutral,P,P
676,"11/22/2018 04:00:00",USD,CHF,0.9939,0.99428,0.99437,0.9938,1348,Neutral,Neutral,P,P
677,"11/22/2018 05:00:00",USD,CHF,0.99428,0.99389,0.99429,0.99374,1025,Neutral,Neutral,P,P
678,"11/22/2018 06:00:00",USD,CHF,0.99389,0.99361,0.99408,0.99321,1647,Neutral,Neutral,P,P
679,"11/22/2018 07:00:00",USD,CHF,0.99362,0.99413,0.99429,0.99342,2333,Neutral,Neutral,P,P
680,"11/22/2018 08:00:00",USD,CHF,0.99414,0.99389,0.9945,0.99374,2762,Neutral,Neutral,P,P
681,"11/22/2018 09:00:00",USD,CHF,0.99389,0.99374,0.9939,0.99343,1953,Neutral,Neutral,P,P
682,"11/22/2018 10:00:00",USD,CHF,0.99374,0.9943,0.99442,0.99215,4597,Neutral,Neutral,P,P
683,"11/22/2018 11:00:00",USD,CHF,0.99429,0.99402,0.99507,0.99379,3289,Neutral,Neutral,P,P
684,"11/22/2018 12:00:00",USD,CHF,0.99402,0.99464,0.99506,0.99401,3205,Neutral,Neutral,P,P
685,"11/22/2018 13:00:00",USD,CHF,0.99464,0.99541,0.99557,0.99459,2406,Neutral,Neutral,P,P
686,"11/22/2018 14:00:00",USD,CHF,0.99542,0.99484,0.99551,0.99465,2355,Neutral,Neutral,P,P
687,"11/22/2018 15:00:00",USD,CHF,0.99482,0.99472,0.99543,0.9944,2835,Neutral,Neutral,P,P
688,"11/22/2018 16:00:00",USD,CHF,0.99473,0.99436,0.99558,0.99435,1907,Neutral,Neutral,P,P
689,"11/22/2018 17:00:00",USD,CHF,0.99436,0.99489,0.99511,0.99414,1568,Neutral,Neutral,P,P
690,"11/22/2018 18:00:00",USD,CHF,0.9949,0.9939,0.99495,0.99377,3311,Neutral,Neutral,P,P
691,"11/22/2018 19:00:00",USD,CHF,0.9939,0.99421,0.99439,0.99376,1535,Neutral,Neutral,P,P
692,"11/22/2018 20:00:00",USD,CHF,0.99422,0.99421,0.99439,0.99407,2335,Neutral,Neutral,P,P
