timeStamp,baseCurrency,foreignCurrency,Open,High,Low,Close,Volume,baseCurrencyNetSentiment,foreignCurrencyNetSentiment,actualMomentum,machinePredictedMomentum
5/23/2019 6:00,USD,CHF,1.00849,1.0093,1.00802,1.00923,3646.149983,P,P,P,P
5/23/2019 7:00,USD,CHF,1.00924,1.00968,1.00879,1.0091,6552.209994,P,P,P,P
5/23/2019 8:00,USD,CHF,1.00909,1.00984,1.0085,1.00915,4577.520004,P,P,P,P
5/23/2019 9:00,USD,CHF,1.00916,1.00966,1.00887,1.00912,3927.599983,P,P,P,P
5/23/2019 10:00,USD,CHF,1.00912,1.00913,1.00849,1.0085,2453.349996,P,P,P,P
5/23/2019 11:00,USD,CHF,1.00851,1.00885,1.00777,1.00787,3258.609997,P,P,P,P
5/23/2019 12:00,USD,CHF,1.00788,1.00802,1.00674,1.00773,5232.819986,P,P,P,P
5/23/2019 13:00,USD,CHF,1.00775,1.00949,1.00738,1.00779,8609.549977,P,P,P,P
5/23/2019 14:00,USD,CHF,1.00779,1.0079,1.00524,1.00655,9730.049964,P,P,P,P
5/23/2019 15:00,USD,CHF,1.00656,1.00665,1.00362,1.00401,7865.999976,P,P,P,P
5/23/2019 16:00,USD,CHF,1.00401,1.00446,1.00334,1.00344,5373.509956,P,P,P,P
5/23/2019 17:00,USD,CHF,1.00345,1.00368,1.0026,1.00347,8066.919931,P,P,P,P
5/23/2019 18:00,USD,CHF,1.00347,1.00349,1.00233,1.00259,4483.669983,P,P,P,P
5/23/2019 19:00,USD,CHF,1.00259,1.0034,1.00239,1.0032,4054.77998,P,P,P,P
5/23/2019 20:00,USD,CHF,1.00318,1.00331,1.00313,1.00326,784.9299981,P,P,P,P
5/23/2019 21:00,USD,CHF,1.00323,1.00323,1.00284,1.00298,1041.439998,P,P,P,P
5/23/2019 22:00,USD,CHF,1.00298,1.00334,1.00283,1.00299,1440.710005,P,P,P,P
5/23/2019 23:00,USD,CHF,1.003,1.00325,1.00284,1.003,1324.049992,P,P,P,P
5/24/2019 0:00,USD,CHF,1.003,1.00393,1.003,1.0039,2121.029982,P,P,P,P
5/24/2019 1:00,USD,CHF,1.0039,1.00398,1.00362,1.00369,2356.80999,P,P,P,P
5/24/2019 2:00,USD,CHF,1.00369,1.00388,1.0035,1.00377,1359.109995,P,P,P,P
5/24/2019 3:00,USD,CHF,1.00378,1.00415,1.00354,1.0041,1720.349992,P,P,P,P
5/24/2019 4:00,USD,CHF,1.00411,1.00419,1.00382,1.00389,895.5799969,P,P,P,P
5/24/2019 5:00,USD,CHF,1.00389,1.00413,1.00352,1.00372,981.2299981,P,P,P,P
5/24/2019 6:00,USD,CHF,1.00372,1.00383,1.00208,1.00214,4834.269984,P,P,P,P
5/24/2019 7:00,USD,CHF,1.00212,1.00273,1.0008,1.00191,6885.239976,P,P,P,P
5/24/2019 8:00,USD,CHF,1.00192,1.00332,1.00181,1.00278,4204.779988,P,P,P,P
5/24/2019 9:00,USD,CHF,1.00278,1.00337,1.00225,1.00299,4120.929984,P,P,P,P
5/24/2019 10:00,USD,CHF,1.00299,1.00311,1.00247,1.00264,3181.449994,P,P,P,P
5/24/2019 11:00,USD,CHF,1.00264,1.00367,1.0025,1.00308,3917.999988,P,P,P,P
5/24/2019 12:00,USD,CHF,1.00308,1.00308,1.00154,1.00225,6250.339979,P,P,P,P
5/24/2019 13:00,USD,CHF,1.00222,1.00329,1.00198,1.00209,5351.729972,P,P,P,P
5/24/2019 14:00,USD,CHF,1.00209,1.00228,1.00097,1.0019,4796.839979,P,P,P,P
5/24/2019 15:00,USD,CHF,1.0019,1.00223,1.00112,1.00209,4285.839983,P,P,P,P
5/24/2019 16:00,USD,CHF,1.00208,1.00213,1.00144,1.00156,2956.379965,P,P,P,P
5/24/2019 17:00,USD,CHF,1.00156,1.00159,1.00094,1.00106,2361.959978,P,P,P,P
5/24/2019 18:00,USD,CHF,1.00106,1.00145,1.00106,1.00141,1043.21999,P,P,P,P
5/24/2019 19:00,USD,CHF,1.00142,1.00159,1.00118,1.00119,1420.639993,P,P,P,P
5/24/2019 20:00,USD,CHF,1.0012,1.00183,1.00114,1.00158,665.869997,P,P,P,P
5/27/2019 0:00,USD,CHF,1.00197,1.00229,1.00189,1.00221,1046.849994,P,P,P,P
5/27/2019 1:00,USD,CHF,1.00221,1.00225,1.00165,1.00177,1109.349993,P,P,P,P
5/27/2019 2:00,USD,CHF,1.00177,1.00255,1.00177,1.00251,1148.929997,P,P,P,P
5/27/2019 3:00,USD,CHF,1.00251,1.00252,1.00235,1.00243,907.3399957,P,P,P,P
5/27/2019 4:00,USD,CHF,1.00243,1.00287,1.0024,1.00285,581.5900002,P,P,P,P
5/27/2019 5:00,USD,CHF,1.00286,1.00329,1.00274,1.00325,1120.66,P,P,P,P
5/27/2019 6:00,USD,CHF,1.00326,1.0042,1.00326,1.00347,2242.739997,P,P,P,P
5/27/2019 7:00,USD,CHF,1.00349,1.005,1.00318,1.00487,2747.509999,P,P,P,P
5/27/2019 8:00,USD,CHF,1.00487,1.00626,1.00447,1.00574,2925.280001,P,P,P,P
5/27/2019 9:00,USD,CHF,1.00574,1.0058,1.0052,1.00538,2452.970001,P,P,P,P
5/27/2019 10:00,USD,CHF,1.00538,1.0054,1.00487,1.00501,1224.019999,P,P,P,P
5/27/2019 11:00,USD,CHF,1.00501,1.00541,1.00479,1.00502,1879.759999,P,P,P,P
5/27/2019 12:00,USD,CHF,1.00502,1.00546,1.00489,1.0052,1863.429996,P,P,P,P
5/27/2019 13:00,USD,CHF,1.0052,1.00564,1.00487,1.00496,3355.929989,P,P,P,P
5/27/2019 14:00,USD,CHF,1.00495,1.00497,1.00403,1.00435,1551.259997,P,P,P,P
5/27/2019 15:00,USD,CHF,1.00434,1.00456,1.00395,1.00406,1234.189997,P,P,P,P
5/27/2019 16:00,USD,CHF,1.00406,1.00421,1.0039,1.0041,453.1700008,P,P,P,P
5/27/2019 17:00,USD,CHF,1.0041,1.00411,1.00378,1.0041,412.4900004,P,P,P,P
5/27/2019 18:00,USD,CHF,1.00408,1.00413,1.00386,1.00387,473.8199992,P,P,P,P
5/27/2019 19:00,USD,CHF,1.00387,1.00392,1.00369,1.0039,444.2999991,P,P,P,P
5/27/2019 20:00,USD,CHF,1.0039,1.00398,1.00361,1.00366,502.1800001,P,P,P,P
5/27/2019 21:00,USD,CHF,1.00364,1.00385,1.00344,1.00364,398.4200013,P,P,P,P
5/27/2019 22:00,USD,CHF,1.00368,1.00393,1.00348,1.00379,1231.790002,P,P,P,P
5/27/2019 23:00,USD,CHF,1.00378,1.00408,1.00377,1.00398,1088.399995,P,P,P,P
5/28/2019 0:00,USD,CHF,1.00398,1.00419,1.00366,1.0039,1442.369989,P,P,P,P
5/28/2019 1:00,USD,CHF,1.0039,1.00449,1.00378,1.00443,2106.209991,P,P,P,P
5/28/2019 2:00,USD,CHF,1.00443,1.00485,1.00443,1.0046,1562.319998,P,P,P,P
5/28/2019 3:00,USD,CHF,1.00459,1.00469,1.00434,1.00468,1476.51999,P,P,P,P
5/28/2019 4:00,USD,CHF,1.00468,1.00495,1.00447,1.00482,1258.339989,P,P,P,P
5/28/2019 5:00,USD,CHF,1.0048,1.00482,1.00395,1.00409,1644.129994,P,P,P,P
5/28/2019 6:00,USD,CHF,1.00407,1.00448,1.0039,1.00429,2856.839994,P,P,P,P
5/28/2019 7:00,USD,CHF,1.00429,1.00508,1.00381,1.00461,6802.969978,P,P,P,P
5/28/2019 8:00,USD,CHF,1.00461,1.00461,1.0034,1.00354,4290.039986,P,P,P,P
5/28/2019 9:00,USD,CHF,1.00354,1.00461,1.00349,1.00407,4391.88,P,P,P,P
5/28/2019 10:00,USD,CHF,1.00406,1.00438,1.00373,1.00394,3169.589988,P,P,P,P
5/28/2019 11:00,USD,CHF,1.00393,1.00553,1.00381,1.00519,3283.419997,P,P,P,P
5/28/2019 12:00,USD,CHF,1.00519,1.00621,1.00506,1.00596,3872.259992,P,P,P,P
5/28/2019 13:00,USD,CHF,1.00596,1.00636,1.00518,1.00615,5764.629989,P,P,P,P
5/28/2019 14:00,USD,CHF,1.00618,1.00877,1.0061,1.00866,6636.409986,P,P,P,P
5/28/2019 15:00,USD,CHF,1.00866,1.00914,1.00797,1.00863,7822.659981,P,P,P,P
5/28/2019 16:00,USD,CHF,1.00863,1.00978,1.00863,1.00895,3826.209976,P,P,P,P
5/28/2019 17:00,USD,CHF,1.00895,1.00917,1.00789,1.0079,2736.669979,P,P,P,P
5/28/2019 18:00,USD,CHF,1.00791,1.00811,1.00783,1.00795,2475.239977,P,P,P,P
5/28/2019 19:00,USD,CHF,1.00794,1.00803,1.00726,1.00728,2642.669979,P,P,P,P
5/28/2019 20:00,USD,CHF,1.00729,1.00769,1.00715,1.00754,839.189995,P,P,P,P
5/28/2019 21:00,USD,CHF,1.0075,1.00767,1.00698,1.00718,580.6499999,P,P,P,P
5/28/2019 22:00,USD,CHF,1.00718,1.00721,1.00703,1.00715,971.659999,P,P,P,P
5/28/2019 23:00,USD,CHF,1.00714,1.00722,1.00695,1.00702,1550.209995,P,P,P,P
5/29/2019 0:00,USD,CHF,1.00702,1.00715,1.00642,1.00649,2776.05999,P,P,P,P
5/29/2019 1:00,USD,CHF,1.0065,1.00693,1.0064,1.00649,2575.529983,P,P,P,P
5/29/2019 2:00,USD,CHF,1.0065,1.00669,1.00592,1.00592,3012.419994,P,P,P,P
5/29/2019 3:00,USD,CHF,1.00592,1.00606,1.00581,1.00593,974.9299946,P,P,P,P
5/29/2019 4:00,USD,CHF,1.00594,1.00624,1.00586,1.006,1359.979998,P,P,P,P
5/29/2019 5:00,USD,CHF,1.00598,1.00644,1.00588,1.00591,2033.569993,P,P,P,P
5/29/2019 6:00,USD,CHF,1.00591,1.00648,1.00573,1.00639,3854.649991,P,P,P,P
5/29/2019 7:00,USD,CHF,1.0064,1.00663,1.00564,1.0062,4497.699986,P,P,P,P
5/29/2019 8:00,USD,CHF,1.0062,1.00628,1.0054,1.00558,3822.079985,P,P,P,P
5/29/2019 9:00,USD,CHF,1.00557,1.00608,1.00516,1.0054,3377.429993,P,P,P,P
5/29/2019 10:00,USD,CHF,1.0054,1.00655,1.00531,1.0062,2966.849982,P,P,P,P
5/29/2019 11:00,USD,CHF,1.00621,1.00641,1.00538,1.00568,4164.239997,P,P,P,P
5/29/2019 12:00,USD,CHF,1.00567,1.00674,1.00495,1.00649,4116.959989,P,P,P,P
5/29/2019 13:00,USD,CHF,1.00649,1.00752,1.00627,1.00731,6067.119983,P,P,P,P
5/29/2019 14:00,USD,CHF,1.0073,1.00796,1.00689,1.00752,8551.049963,P,P,P,P
5/29/2019 15:00,USD,CHF,1.0075,1.0083,1.00627,1.0066,8697.689973,P,P,P,P
5/29/2019 16:00,USD,CHF,1.0066,1.00694,1.00627,1.00688,3704.709973,P,P,P,P
5/29/2019 17:00,USD,CHF,1.00686,1.00807,1.00681,1.0075,4763.609966,P,P,P,P
5/29/2019 18:00,USD,CHF,1.00749,1.00777,1.00692,1.00766,3338.119972,P,P,P,P
5/29/2019 19:00,USD,CHF,1.00765,1.00859,1.00749,1.00815,2572.209983,P,P,P,P
5/29/2019 20:00,USD,CHF,1.00815,1.00824,1.00791,1.00798,725.5199966,P,P,P,P
5/29/2019 21:00,USD,CHF,1.00799,1.00813,1.00713,1.00745,1294.650001,P,P,P,P
5/29/2019 22:00,USD,CHF,1.00744,1.00825,1.00744,1.00812,910.8700013,P,P,P,P
5/29/2019 23:00,USD,CHF,1.00817,1.00831,1.00811,1.00831,605.8799977,P,P,P,P
5/30/2019 0:00,USD,CHF,1.00834,1.00846,1.0077,1.00773,1702.899989,P,P,P,P
5/30/2019 1:00,USD,CHF,1.00777,1.00778,1.00739,1.00767,1685.889984,P,P,P,P
5/30/2019 2:00,USD,CHF,1.00767,1.00788,1.00757,1.00759,2556.069991,P,P,P,P
5/30/2019 3:00,USD,CHF,1.00761,1.00769,1.00724,1.00727,1315.049997,P,P,P,P
5/30/2019 4:00,USD,CHF,1.00727,1.00738,1.00713,1.00715,1051.209996,P,P,P,P
5/30/2019 5:00,USD,CHF,1.00715,1.0076,1.00711,1.0075,1127.529998,P,P,P,P
5/30/2019 6:00,USD,CHF,1.00751,1.00827,1.0075,1.00816,2383.279993,P,P,P,P
5/30/2019 7:00,USD,CHF,1.00818,1.0094,1.00813,1.00895,3852.199997,P,P,P,P
5/30/2019 8:00,USD,CHF,1.00894,1.00943,1.00868,1.00917,2337.959999,P,P,P,P
5/30/2019 9:00,USD,CHF,1.00917,1.00963,1.00915,1.00931,1924.410001,P,P,P,P
5/30/2019 10:00,USD,CHF,1.00932,1.00977,1.00913,1.00933,2490.049995,P,P,P,P
5/30/2019 11:00,USD,CHF,1.00933,1.00936,1.00838,1.00878,2996.77998,P,P,P,P
5/30/2019 12:00,USD,CHF,1.00876,1.00882,1.00757,1.00826,4054.169994,P,P,P,P
5/30/2019 13:00,USD,CHF,1.00826,1.00942,1.00791,1.00897,5116.639984,P,P,P,P
5/30/2019 14:00,USD,CHF,1.00897,1.00904,1.00781,1.00854,6206.309981,P,P,P,P
5/30/2019 15:00,USD,CHF,1.00852,1.00864,1.00718,1.0074,4665.41999,P,P,P,P
5/30/2019 16:00,USD,CHF,1.00743,1.008,1.00737,1.00771,2580.809987,P,P,P,P
5/30/2019 17:00,USD,CHF,1.0077,1.00776,1.00706,1.00723,2414.819986,P,P,P,P
5/30/2019 18:00,USD,CHF,1.00723,1.00747,1.00695,1.00728,2817.129982,P,P,P,P
5/30/2019 19:00,USD,CHF,1.00731,1.00767,1.00708,1.00734,3695.569979,P,P,P,P
5/30/2019 20:00,USD,CHF,1.00734,1.00802,1.0073,1.00778,1509.099984,P,P,P,P
5/30/2019 21:00,USD,CHF,1.00775,1.00795,1.00748,1.0078,790.7800002,P,P,P,P
5/30/2019 22:00,USD,CHF,1.00776,1.00789,1.00745,1.00754,871.5800003,P,P,P,P
5/30/2019 23:00,USD,CHF,1.00754,1.00757,1.00684,1.00694,2484.629982,P,P,P,P
5/31/2019 0:00,USD,CHF,1.00697,1.00701,1.00583,1.00585,3804.659971,P,P,P,P
5/31/2019 1:00,USD,CHF,1.00586,1.00617,1.00565,1.00614,1776.889998,P,P,P,P
5/31/2019 2:00,USD,CHF,1.00614,1.00641,1.00542,1.00563,3154.569991,P,P,P,P
5/31/2019 3:00,USD,CHF,1.00563,1.00563,1.00513,1.00534,2477.119986,P,P,P,P
5/31/2019 4:00,USD,CHF,1.00534,1.00566,1.00524,1.00525,1979.479992,P,P,P,P
5/31/2019 5:00,USD,CHF,1.00526,1.00619,1.00495,1.00568,2439.319991,P,P,P,P
5/31/2019 6:00,USD,CHF,1.00564,1.0065,1.00539,1.0063,3772.519992,P,P,P,P
5/31/2019 7:00,USD,CHF,1.00631,1.00647,1.00465,1.00504,5057.439999,P,P,P,P
5/31/2019 8:00,USD,CHF,1.00503,1.00598,1.00469,1.00525,5078.289995,P,P,P,P
5/31/2019 9:00,USD,CHF,1.00525,1.00533,1.00312,1.00441,6175.959993,P,P,P,P
5/31/2019 10:00,USD,CHF,1.0044,1.00499,1.00393,1.00493,3575.479992,P,P,P,P
5/31/2019 11:00,USD,CHF,1.00491,1.00642,1.00483,1.00607,4845.40999,P,P,P,P
5/31/2019 12:00,USD,CHF,1.00607,1.0064,1.00491,1.00525,6900.849966,P,P,P,P
5/31/2019 13:00,USD,CHF,1.00527,1.00582,1.00465,1.00511,6777.269988,P,P,P,P
5/31/2019 14:00,USD,CHF,1.00511,1.00592,1.00284,1.00584,9680.149976,P,P,P,P
5/31/2019 15:00,USD,CHF,1.00584,1.00598,1.00291,1.00334,8618.229979,P,P,P,P
5/31/2019 16:00,USD,CHF,1.00334,1.00344,1.00166,1.00185,7498.629995,P,P,P,P
5/31/2019 17:00,USD,CHF,1.00186,1.00248,1.00023,1.00101,4359.189977,P,P,P,P
5/31/2019 18:00,USD,CHF,1.001,1.00122,1.00006,1.00055,7314.319954,P,P,P,P
5/31/2019 19:00,USD,CHF,1.00061,1.00148,1.00049,1.00103,7890.960017,P,P,P,P
5/31/2019 20:00,USD,CHF,1.00103,1.00142,1.00049,1.00053,1643.179994,P,P,P,P
6/2/2019 21:00,USD,CHF,1.00067,1.00153,0.99981,1.00088,2319.659999,P,P,P,P
6/2/2019 22:00,USD,CHF,1.00088,1.00102,0.99959,0.99973,1733.200002,P,P,P,P
6/2/2019 23:00,USD,CHF,0.99973,0.99981,0.99941,0.99961,1990.549989,P,P,P,P
6/3/2019 0:00,USD,CHF,0.99961,0.99975,0.99892,0.99894,3926.279962,P,P,P,P
6/3/2019 1:00,USD,CHF,0.99894,0.99934,0.99824,0.99893,3682.839972,P,P,P,P
6/3/2019 2:00,USD,CHF,0.99893,0.99898,0.99781,0.99781,2720.649974,P,P,P,P
6/3/2019 3:00,USD,CHF,0.99781,0.99803,0.99718,0.99784,4167.169972,P,P,P,P
6/3/2019 4:00,USD,CHF,0.99784,0.99805,0.99754,0.99775,1274.419996,P,P,P,P
6/3/2019 5:00,USD,CHF,0.99775,0.99894,0.99774,0.99852,1526.429989,P,P,P,P
6/3/2019 6:00,USD,CHF,0.99853,0.99993,0.99841,0.99955,5472.92003,P,P,P,P
6/3/2019 7:00,USD,CHF,0.99956,0.99962,0.99545,0.99599,10296.19997,P,P,P,P
6/3/2019 8:00,USD,CHF,0.99599,0.99714,0.99572,0.99682,5829.859989,P,P,P,P
6/3/2019 9:00,USD,CHF,0.99681,0.9995,0.99652,0.99929,4430.719992,P,P,P,P
6/3/2019 10:00,USD,CHF,0.99928,0.9997,0.99882,0.99889,3726.629984,P,P,P,P
6/3/2019 11:00,USD,CHF,0.99889,0.99903,0.99784,0.99868,4780.18,P,P,P,P
6/3/2019 12:00,USD,CHF,0.99868,0.99868,0.9969,0.998,5430.329994,P,P,P,P
6/3/2019 13:00,USD,CHF,0.99801,0.99912,0.99714,0.99745,6922.219975,P,P,P,P
6/3/2019 14:00,USD,CHF,0.99707,0.99948,0.99647,0.99908,9737.98998,P,P,P,P
6/3/2019 15:00,USD,CHF,0.99907,0.99996,0.9983,0.99948,5974.389985,P,P,P,P
6/3/2019 16:00,USD,CHF,0.99949,0.99967,0.99677,0.99691,5631.109961,P,P,P,P
6/3/2019 17:00,USD,CHF,0.99693,0.99696,0.99254,0.99337,8331.379958,P,P,P,P
6/3/2019 18:00,USD,CHF,0.99338,0.99412,0.99219,0.99219,5077.009973,P,P,P,P
6/3/2019 19:00,USD,CHF,0.99223,0.99261,0.991,0.99238,9002.42993,P,P,P,P
6/3/2019 20:00,USD,CHF,0.99238,0.99311,0.99232,0.99236,2991.769981,P,P,P,P
6/3/2019 21:00,USD,CHF,0.99231,0.99238,0.9921,0.99214,544.6099986,P,P,P,P
6/3/2019 22:00,USD,CHF,0.99216,0.99242,0.99204,0.99208,746.1300005,P,P,P,P
6/3/2019 23:00,USD,CHF,0.99211,0.99272,0.99209,0.99261,1225.21,P,P,P,P
6/4/2019 0:00,USD,CHF,0.99261,0.99267,0.99215,0.99239,2828.249973,P,P,P,P
6/4/2019 1:00,USD,CHF,0.99238,0.99276,0.99226,0.99226,2517.759994,P,P,P,P
6/4/2019 2:00,USD,CHF,0.99226,0.99285,0.99226,0.99258,2647.799994,P,P,P,P
6/4/2019 3:00,USD,CHF,0.99258,0.99315,0.99257,0.99306,1464.320007,P,P,P,P
6/4/2019 4:00,USD,CHF,0.99304,0.99331,0.99266,0.99322,2625.069993,P,P,P,P
6/4/2019 5:00,USD,CHF,0.99323,0.99325,0.99268,0.99279,1729.539999,P,P,P,P
6/4/2019 6:00,USD,CHF,0.99278,0.99323,0.99133,0.99176,5070.809982,P,P,P,P
6/4/2019 7:00,USD,CHF,0.99175,0.99363,0.99025,0.99335,6074.309976,P,P,P,P
6/4/2019 8:00,USD,CHF,0.99337,0.99403,0.9923,0.99403,4636.419988,P,P,P,P
6/4/2019 9:00,USD,CHF,0.99403,0.99448,0.99343,0.99387,4339.949977,P,P,P,P
6/4/2019 10:00,USD,CHF,0.99387,0.99399,0.99275,0.99285,5215.31998,P,P,P,P
6/4/2019 11:00,USD,CHF,0.99284,0.9934,0.99206,0.9934,5369.75998,P,P,P,P
6/4/2019 12:00,USD,CHF,0.99339,0.99489,0.99338,0.9946,8186.349976,P,P,P,P
6/4/2019 13:00,USD,CHF,0.99462,0.99558,0.99154,0.99312,9292.559959,P,P,P,P
6/4/2019 14:00,USD,CHF,0.99316,0.99486,0.99279,0.9946,11970.09995,P,P,P,P
6/4/2019 15:00,USD,CHF,0.9946,0.9946,0.99341,0.99404,4869.57998,P,P,P,P
6/4/2019 16:00,USD,CHF,0.99405,0.99434,0.99326,0.99377,3524.619966,P,P,P,P
6/4/2019 17:00,USD,CHF,0.99376,0.99394,0.99191,0.99205,4725.549961,P,P,P,P
6/4/2019 18:00,USD,CHF,0.99206,0.99206,0.99033,0.99081,4746.479968,P,P,P,P
6/4/2019 19:00,USD,CHF,0.99079,0.99168,0.99073,0.99143,3150.069988,P,P,P,P
6/4/2019 20:00,USD,CHF,0.99143,0.9921,0.99121,0.9919,1191.169993,P,P,P,P
6/4/2019 21:00,USD,CHF,0.99194,0.99235,0.99168,0.99215,485.1199981,P,P,P,P
6/4/2019 22:00,USD,CHF,0.99213,0.99233,0.99198,0.9922,693.760001,P,P,P,P
6/4/2019 23:00,USD,CHF,0.9922,0.99251,0.99209,0.99249,1036.419997,P,P,P,P
6/5/2019 0:00,USD,CHF,0.99248,0.99248,0.99176,0.99214,2147.109979,P,P,P,P
6/5/2019 1:00,USD,CHF,0.99215,0.9924,0.99098,0.99102,2083.419984,P,P,P,P
6/5/2019 2:00,USD,CHF,0.99103,0.99152,0.99082,0.99147,2347.319985,P,P,P,P
6/5/2019 3:00,USD,CHF,0.99147,0.99217,0.99136,0.99213,2477.590005,P,P,P,P
6/5/2019 4:00,USD,CHF,0.99212,0.99244,0.992,0.99209,1001.15,P,P,P,P
6/5/2019 5:00,USD,CHF,0.99209,0.99211,0.9913,0.99132,1499.729989,P,P,P,P
6/5/2019 6:00,USD,CHF,0.99132,0.99212,0.99017,0.99182,3125.06999,P,P,P,P
6/5/2019 7:00,USD,CHF,0.99182,0.99217,0.9907,0.99202,6217.169985,P,P,P,P
6/5/2019 8:00,USD,CHF,0.99202,0.99286,0.99182,0.99201,4790.809998,P,P,P,P
6/5/2019 9:00,USD,CHF,0.99201,0.99212,0.99137,0.99142,3764.77999,P,P,P,P
6/5/2019 10:00,USD,CHF,0.99141,0.99222,0.9908,0.99172,5030.229975,P,P,P,P
6/5/2019 11:00,USD,CHF,0.99172,0.99285,0.99151,0.9919,6307.96998,P,P,P,P
6/5/2019 12:00,USD,CHF,0.9919,0.99215,0.98537,0.9869,15430.5,P,P,P,P
6/5/2019 13:00,USD,CHF,0.9869,0.98975,0.98637,0.98887,10889.02994,P,P,P,P
6/5/2019 14:00,USD,CHF,0.98887,0.9911,0.98849,0.98951,14244.79993,P,P,P,P
6/5/2019 15:00,USD,CHF,0.98951,0.99275,0.98929,0.99191,10271.51994,P,P,P,P
6/5/2019 16:00,USD,CHF,0.99189,0.99411,0.99183,0.99362,5904.699967,P,P,P,P
6/5/2019 17:00,USD,CHF,0.99362,0.99437,0.99356,0.99414,3729.649968,P,P,P,P
6/5/2019 18:00,USD,CHF,0.99413,0.99503,0.99394,0.99428,3811.71998,P,P,P,P
6/5/2019 19:00,USD,CHF,0.99429,0.99457,0.99358,0.99445,3608.839978,P,P,P,P
6/5/2019 20:00,USD,CHF,0.99445,0.99479,0.99418,0.99467,1099.469994,P,P,P,P
6/5/2019 21:00,USD,CHF,0.99465,0.99485,0.99386,0.99423,813.719999,P,P,P,P
6/5/2019 22:00,USD,CHF,0.99423,0.99429,0.99365,0.99401,651.0500005,P,P,P,P
6/5/2019 23:00,USD,CHF,0.99403,0.99413,0.99365,0.99411,1183.739998,P,P,P,P
6/6/2019 0:00,USD,CHF,0.99409,0.99448,0.99381,0.99434,2203.669988,P,P,P,P
6/6/2019 1:00,USD,CHF,0.99432,0.99462,0.9941,0.99438,1806.080002,P,P,P,P
6/6/2019 2:00,USD,CHF,0.99437,0.99482,0.9942,0.99451,1605.210003,P,P,P,P
6/6/2019 3:00,USD,CHF,0.99451,0.9946,0.99396,0.9946,2379.400002,P,P,P,P
6/6/2019 4:00,USD,CHF,0.99457,0.99457,0.99417,0.99418,858.1399964,P,P,P,P
6/6/2019 5:00,USD,CHF,0.99418,0.99438,0.99355,0.99356,872.8000029,P,P,P,P
6/6/2019 6:00,USD,CHF,0.99357,0.99468,0.99343,0.99444,5868.230006,P,P,P,P
6/6/2019 7:00,USD,CHF,0.99447,0.99469,0.99392,0.99447,4844.700003,P,P,P,P
6/6/2019 8:00,USD,CHF,0.99447,0.99456,0.99362,0.99446,4172.229992,P,P,P,P
6/6/2019 9:00,USD,CHF,0.99446,0.9952,0.99426,0.99457,4487.700007,P,P,P,P
6/6/2019 10:00,USD,CHF,0.99457,0.99563,0.99451,0.99531,2807.899991,P,P,P,P
6/6/2019 11:00,USD,CHF,0.99531,0.99605,0.99174,0.99254,9712.070014,P,P,P,P
6/6/2019 12:00,USD,CHF,0.99253,0.9927,0.98997,0.99119,27540.70001,P,P,P,P
6/6/2019 13:00,USD,CHF,0.99115,0.99333,0.9906,0.99198,18804.24992,P,P,P,P
6/6/2019 14:00,USD,CHF,0.99198,0.99199,0.98899,0.98926,10416.28996,P,P,P,P
6/6/2019 15:00,USD,CHF,0.98929,0.98961,0.98792,0.98852,7619.229963,P,P,P,P
6/6/2019 16:00,USD,CHF,0.98851,0.98939,0.98841,0.98886,4376.999972,P,P,P,P
6/6/2019 17:00,USD,CHF,0.98885,0.98951,0.98866,0.98941,2999.819976,P,P,P,P
6/6/2019 18:00,USD,CHF,0.98941,0.99203,0.98933,0.99114,8388.839953,P,P,P,P
6/6/2019 19:00,USD,CHF,0.99114,0.99182,0.99095,0.99162,5283.279958,P,P,P,P
6/6/2019 20:00,USD,CHF,0.99163,0.99247,0.99115,0.99122,2308.999993,P,P,P,P
6/6/2019 21:00,USD,CHF,0.99124,0.99129,0.99075,0.99117,618.3299998,P,P,P,P
6/6/2019 22:00,USD,CHF,0.99117,0.99131,0.99102,0.99113,476.9899998,P,P,P,P
6/6/2019 23:00,USD,CHF,0.99114,0.99152,0.99112,0.99133,1108.999995,P,P,P,P
6/7/2019 0:00,USD,CHF,0.99136,0.99167,0.99085,0.99122,2227.569999,P,P,P,P
6/7/2019 1:00,USD,CHF,0.99122,0.99144,0.99111,0.99137,2407.629994,P,P,P,P
6/7/2019 2:00,USD,CHF,0.99137,0.99186,0.99127,0.99168,2004.980008,P,P,P,P
6/7/2019 3:00,USD,CHF,0.99169,0.99192,0.99157,0.9917,2416.020007,P,P,P,P
6/7/2019 4:00,USD,CHF,0.99172,0.99181,0.99152,0.99172,1844.720008,P,P,P,P
6/7/2019 5:00,USD,CHF,0.99173,0.99205,0.9915,0.99192,1502.409996,P,P,P,P
6/7/2019 6:00,USD,CHF,0.99192,0.99373,0.9918,0.99361,4236.699988,P,P,P,P
6/7/2019 7:00,USD,CHF,0.9936,0.99381,0.99303,0.99346,4716.169992,P,P,P,P
6/7/2019 8:00,USD,CHF,0.99345,0.99407,0.99328,0.99384,3946.229993,P,P,P,P
6/7/2019 9:00,USD,CHF,0.99383,0.99474,0.99359,0.9947,2931.809993,P,P,P,P
6/7/2019 10:00,USD,CHF,0.99471,0.99498,0.994,0.99425,3402.959987,P,P,P,P
6/7/2019 11:00,USD,CHF,0.99425,0.99432,0.99286,0.99287,5046.019989,P,P,P,P
6/7/2019 12:00,USD,CHF,0.99286,0.99308,0.98614,0.98746,14168.73,P,P,P,P
